time,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,uv_index,us_aqi
2023-02-04T07:00,104.8,71.9,3837,130.1,16.9,11,0.2,113
2023-02-04T08:00,95.7,65.4,3210,115.3,17.8,18,0.95,117
2023-02-04T09:00,72.6,48.8,2317,94.2,19,28,3.5,120
2023-02-04T10:00,61.9,40.7,1315,67.7,19.1,48,6.25,121
2023-02-04T11:00,54.7,35.3,935,51.8,16.9,73,8.3,122
2023-02-04T12:00,53.1,33.8,723,37.2,13.5,105,9.9,122
2023-02-04T13:00,49.8,31.2,562,24.9,9.9,132,9.3,122
2023-02-04T14:00,45.5,28.1,450,23.3,9.1,132,7.25,121
2023-02-04T15:00,45.3,28,397,26.8,9.2,120,4.45,121
2023-02-04T16:00,44.5,27.5,583,35.2,9.9,99,1.9,120
2023-02-04T17:00,43.3,26.8,1037,45.2,10.6,80,0.45,120
2023-02-04T18:00,47,29.7,1686,57.8,11.7,58,0,119
2023-02-04T19:00,64.3,41.6,2738,85.8,15.1,39,0,119
2023-02-04T20:00,72.4,47.4,3666,84.2,17.9,36,0,119
2023-02-04T21:00,81,53.4,4976,81.9,22,31,0,119
2023-02-04T22:00,90.8,60.3,6164,78,25.8,25,0,119
2023-02-04T23:00,97.8,65,6101,74.7,26,20,0,120
2023-02-05T00:00,95,63.6,5560,70.9,24.9,14,0,121
2023-02-05T01:00,82.4,54.9,4771,64.5,22.4,8,0,122
2023-02-05T02:00,78,52.4,4379,57.8,19.7,6,0,122
2023-02-05T03:00,69.8,47,3995,49.8,16.4,6,0,123
2023-02-05T04:00,64.3,43.5,3366,41.2,12.8,8,0,122
2023-02-05T05:00,60.8,41.2,2664,37.3,11.4,12,0,122
2023-02-05T06:00,43.7,28.7,1850,34.8,10.7,17,0,123
2023-02-05T07:00,64,42.7,2960,105.8,11,19,0.45,122
2023-02-05T08:00,46.4,30.2,2466,90.9,12.9,27,1.85,119
2023-02-05T09:00,41.9,27,1763,69.8,15.6,40,4.7,116
2023-02-05T10:00,43.1,27.9,997,45.3,17.8,63,7.6,113
2023-02-05T11:00,45.4,29.7,755,34.5,16.8,91,9.75,112
2023-02-05T12:00,48,31.7,665,27.1,14.4,124,11.05,111
2023-02-05T13:00,48.5,32.2,616,22.2,11.8,155,10.3,111
2023-02-05T14:00,47.1,31.3,552,23.2,10.9,158,7.7,111
2023-02-05T15:00,44.6,29.6,516,27.8,10.4,150,4.85,112
2023-02-05T16:00,39.2,25.8,611,35.2,10.2,128,2.25,112
2023-02-05T17:00,31.9,20.8,903,41.8,10.3,101,0.6,112
2023-02-05T18:00,30.7,20.1,1316,49.3,10.6,66,0,111
2023-02-05T19:00,20.3,13.4,1226,43.6,8.8,12,0,110
2023-02-05T20:00,18.5,12.2,1192,41.8,8.6,11,0,107
2023-02-05T21:00,18.1,11.9,1141,39.2,8.4,9,0,103
2023-02-05T22:00,18.4,12,1026,35.6,8.1,9,0,99
2023-02-05T23:00,18,11.7,873,33.2,7.7,11,0,95
2023-02-06T00:00,16.9,10.9,681,30.9,7.2,13,0,90
2023-02-06T01:00,16.6,10.7,477,27,6.6,18,0,86
2023-02-06T02:00,16.2,10.4,371,21.9,6.2,23,0,82
2023-02-06T03:00,15.8,10.2,296,15.9,5.8,28,0,78
2023-02-06T04:00,15.6,10.1,374,13.4,5.8,32,0,75
2023-02-06T05:00,16.4,10.7,715,20.8,6.2,29,0,72
2023-02-06T06:00,19,12.5,1209,33.1,6.9,23,0,69
2023-02-06T07:00,21.8,14.5,1158,32.7,8.2,17,0.15,68
2023-02-06T08:00,26.7,17.8,1191,38.8,10.2,22,0.95,65
2023-02-06T09:00,32.6,21.7,1236,47.5,13.2,28,3.8,64
2023-02-06T10:00,34.5,22.4,1212,53.2,15.8,44,6.95,63
2023-02-06T11:00,35.4,22.9,1054,47,15.2,67,8.75,63
2023-02-06T12:00,41.4,26.9,824,35.5,13.6,96,8.85,62
2023-02-06T13:00,46,29.8,601,26.3,11.9,121,8.45,62
2023-02-06T14:00,45.6,29.5,525,30.2,12,118,5.8,62
2023-02-06T15:00,44.8,28.9,505,39.4,12.8,103,3.2,62
2023-02-06T16:00,45.9,29.6,733,53.4,13.8,80,1.4,62
2023-02-06T17:00,46.9,30.3,1209,64.7,14.3,64,0.4,62
2023-02-06T18:00,52.6,34.3,1877,77.2,14.7,46,0,63
2023-02-06T19:00,63.8,42,3280,95.7,16.3,32,0,64
2023-02-06T20:00,66.4,43.7,3450,89.2,16,30,0,66
2023-02-06T21:00,66.6,43.8,3690,80,15.7,27,0,69
2023-02-06T22:00,66.6,43.7,3865,69.1,15.7,24,0,72
2023-02-06T23:00,64.7,42.1,3807,64.1,16.4,23,0,75
2023-02-07T00:00,67.8,44.2,3642,60.5,17.5,23,0,78
2023-02-07T01:00,72.9,47.7,3247,57.6,18.3,22,0,81
2023-02-07T02:00,76.6,50.8,2702,56.9,17.4,19,0,84
2023-02-07T03:00,58.4,37.8,2011,57.6,15.7,16,0,87
2023-02-07T04:00,53.1,34.1,1382,59.9,15,13,0,90
2023-02-07T05:00,49.8,32,1424,63.8,16.8,13,0,92
2023-02-07T06:00,48.2,31.2,1721,68.9,19.7,14,0,94
2023-02-07T07:00,50.5,33.4,2133,84.2,12,10,0.45,96
2023-02-07T08:00,40.5,26.3,1823,75.5,13.7,19,1.5,97
2023-02-07T09:00,35.4,22.7,1381,63.1,16,31,3.5,98
2023-02-07T10:00,35.4,22.6,911,49.5,18,43,3.75,98
2023-02-07T11:00,30.6,19.5,772,43.9,16.9,43,3.25,98
2023-02-07T12:00,31.1,20.3,735,40.6,14.7,40,4.4,98
2023-02-07T13:00,32,20.8,758,40.8,13.7,37,3.3,97
2023-02-07T14:00,34.7,22.6,792,45.9,16.3,41,3.65,96
2023-02-07T15:00,38.4,25.2,865,54.3,20.5,48,2.75,96
2023-02-07T16:00,43.4,28.6,1062,65.6,25.4,53,1.45,95
2023-02-07T17:00,50.9,33.9,1350,73.4,27.3,49,0.35,95
2023-02-07T18:00,53.6,35.9,1721,81.2,28.5,40,0,96
2023-02-07T19:00,47.7,31.8,1891,75.3,20,24,0,96
2023-02-07T20:00,48,32.1,1955,72.6,22.8,23,0,95
2023-02-07T21:00,47.3,31.8,2044,68.8,26.9,21,0,94
2023-02-07T22:00,45.4,30.5,2111,64.1,32.7,20,0,93
2023-02-07T23:00,44.8,30.2,2105,62.1,38.2,20,0,92
2023-02-08T00:00,43.4,29.3,2063,60.6,44.2,20,0,91
2023-02-08T01:00,43.5,29.5,1887,57.5,47.5,21,0,89
2023-02-08T02:00,40.7,27.5,1575,53.1,42.8,21,0,88
2023-02-08T03:00,35,23.8,1161,47.7,34.1,21,0,86
2023-02-08T04:00,27,18.3,763,41.7,24.4,22,0,84
2023-02-08T05:00,26.3,17.8,722,38.9,21.5,22,0,83
2023-02-08T06:00,28,19,810,36.9,20.4,23,0,82
2023-02-08T07:00,95.7,66.1,4540,163.6,43.7,22,0.4,86
2023-02-08T08:00,71.2,48.5,3952,147.8,45.1,22,1.45,84
2023-02-08T09:00,63.6,42.8,3112,125.2,46.9,22,2.4,85
2023-02-08T10:00,65.9,44.4,2119,95.5,46.2,37,4.55,87
2023-02-08T11:00,63.3,42.6,1646,75.4,40.4,72,7.45,89
2023-02-08T12:00,67.3,45.3,1288,55.8,31.9,120,9.7,91
2023-02-08T13:00,70.3,47.3,965,38.3,22.7,171,9.1,93
2023-02-08T14:00,68.9,46.1,768,33.1,20.3,188,6.75,96
2023-02-08T15:00,68.7,45.9,652,33.7,19.9,195,4,98
2023-02-08T16:00,70.8,47,892,49.1,19.9,183,1.35,100
2023-02-08T17:00,70.3,46.8,1658,82.7,19.7,148,0.35,102
2023-02-08T18:00,80.8,54.1,2753,128.6,19.8,97,0,103
2023-02-08T19:00,22.2,14.9,1309,46.2,10.2,10,0,105
2023-02-08T20:00,23.7,15.9,1428,44.5,10.5,8,0,103
2023-02-08T21:00,24.2,16.2,1594,42.1,10.9,6,0,101
2023-02-08T22:00,26.6,17.9,1702,39.4,11.3,4,0,100
2023-02-08T23:00,29.2,19.6,1581,37.7,11.1,4,0,99
2023-02-09T00:00,29.2,19.5,1360,36.2,10.8,5,0,98
2023-02-09T01:00,29,19.3,1146,37,10.4,6,0,97
2023-02-09T02:00,30,20,1155,41.6,10.3,7,0,96
2023-02-09T03:00,32.7,21.8,1240,48.5,10.3,8,0,95
2023-02-09T04:00,39.7,26.7,1345,55.4,10.3,10,0,95
2023-02-09T05:00,39,26.1,1391,56.8,10.3,11,0,96
2023-02-09T06:00,34.1,22.8,1427,56.3,10.2,12,0,97
2023-02-09T07:00,44.5,29.7,1778,62.7,9.3,18,0.55,97
2023-02-09T08:00,37.3,24.3,1525,56.3,10.4,25,2.15,94
2023-02-09T09:00,33.8,21.7,1164,47.1,11.9,35,5.45,92
2023-02-09T10:00,34,21.5,757,35.8,13,55,8.55,90
2023-02-09T11:00,34.6,21.7,597,28.8,12.2,80,10.7,88
2023-02-09T12:00,38.2,24,502,22.5,10.4,111,12.6,86
2023-02-09T13:00,40.2,25.3,437,18.5,8.5,133,10.8,84
2023-02-09T14:00,41.6,26.1,413,21.4,7.9,120,7.85,82
2023-02-09T15:00,39.1,24.6,423,27.9,7.6,92,4.5,80
2023-02-09T16:00,29.5,18.5,528,35.5,7.7,55,1.5,78
2023-02-09T17:00,24.7,15.8,737,38.3,8.3,36,0.35,76
2023-02-09T18:00,23.7,15.6,1021,40.1,9.4,20,0,73
2023-02-09T19:00,20.8,13.8,1034,35.9,9.1,7,0,70
2023-02-09T20:00,20.8,13.7,1051,34.5,9.1,7,0,70
2023-02-09T21:00,20,13.3,1072,32.5,9.2,8,0,69
2023-02-09T22:00,18.9,12.6,1026,29.6,9,9,0,69
2023-02-09T23:00,17.1,11.5,872,27.4,8.4,10,0,69
2023-02-10T00:00,15.6,10.4,655,25,7.6,12,0,68
2023-02-10T01:00,14.3,9.5,426,22,6.8,14,0,67
2023-02-10T02:00,14,9.3,340,18.9,6.6,16,0,66
2023-02-10T03:00,14.5,9.7,299,15.6,6.5,19,0,65
2023-02-10T04:00,15.6,10.3,376,15.4,6.7,21,0,64
2023-02-10T05:00,16.7,11,630,22,7,19,0,63
2023-02-10T06:00,18.2,11.9,994,32.1,7.4,16,0,61
2023-02-10T07:00,29.3,19.3,1566,46.8,8.4,15,0.6,60
2023-02-10T08:00,27.5,17.5,1359,43.3,9.4,19,2.45,60
2023-02-10T09:00,28.6,17.9,1063,38.2,10.9,26,5.3,59
2023-02-10T10:00,25.3,15.7,720,31,12,40,8.3,59
2023-02-10T11:00,25.6,15.6,560,24.4,11.3,61,11.1,58
2023-02-10T12:00,29.8,18.2,444,17.2,9.9,88,12.2,58
2023-02-10T13:00,32.4,19.8,375,14,8.6,108,11.1,57
2023-02-10T14:00,35.2,21.7,385,21.1,8.5,98,7.75,57
2023-02-10T15:00,33.4,20.6,448,33.5,8.8,74,3.75,56
2023-02-10T16:00,33.5,20.8,661,48,10.5,46,1.15,56
2023-02-10T17:00,33.1,20.7,1018,54.5,14,35,0.25,56
2023-02-10T18:00,35.9,22.9,1486,59.3,18.6,28,0,56
2023-02-10T19:00,43,28.2,1100,49.8,39.6,17,0,57
2023-02-10T20:00,44.4,29.4,1129,46.3,36.9,14,0,58
2023-02-10T21:00,45.4,30.2,1166,41.3,33.1,9,0,60
2023-02-10T22:00,41.9,28.1,1111,34.2,26.8,5,0,61
2023-02-10T23:00,19.8,12.8,898,28.6,20.5,7,0,63
2023-02-11T00:00,13.8,8.8,595,22.7,13.2,10,0,63
2023-02-11T01:00,12.7,8.1,283,16.9,6.2,15,0,63
2023-02-11T02:00,13.1,8.4,220,15.4,5,16,0,62
2023-02-11T03:00,14.4,9.4,238,15.4,5.9,17,0,62
2023-02-11T04:00,13.1,8.5,277,15.6,7.4,18,0,62
2023-02-11T05:00,13.4,8.8,279,14.9,7.7,19,0,62
2023-02-11T06:00,13.8,9.1,283,14,7.9,20,0,62
2023-02-11T07:00,14.1,9.3,270,13.8,7.4,21,0.15,62
2023-02-11T08:00,15.9,10.6,279,13.8,8.1,21,0.35,61
2023-02-11T09:00,17.6,11.8,297,14.1,9.3,20,0.75,60
2023-02-11T10:00,20.1,13.5,471,21.1,19,22,1.3,60
2023-02-11T11:00,24.5,16.5,858,37.3,39.9,25,1.65,60
2023-02-11T12:00,29.4,19.7,1379,59.2,68,29,3.85,60
2023-02-11T13:00,37.1,24.9,1841,80.6,92.5,38,6,60
2023-02-11T14:00,53.7,36.2,1782,82.2,89.2,51,6.2,60
2023-02-11T15:00,53.8,36.3,1522,76.8,75,66,3.6,61
2023-02-11T16:00,45.3,30.4,1236,71.3,56.9,76,1.6,63
2023-02-11T17:00,41.2,27.5,1231,74.6,50.6,66,0.4,64
2023-02-11T18:00,43.1,28.8,1301,80.4,46.3,46,0,64
2023-02-11T19:00,50.1,33.5,1243,81.2,39.2,24,0,65
2023-02-11T20:00,54.6,36.9,1200,76.4,35.3,22,0,65
2023-02-11T21:00,54.5,37,1137,69.5,29.6,19,0,66
2023-02-11T22:00,48,32.5,1000,58.5,22.1,18,0,67
2023-02-11T23:00,33.8,22.7,813,48,16.8,21,0,67
2023-02-12T00:00,26.7,17.9,579,36.2,11.5,27,0,68
2023-02-12T01:00,24.2,16.2,361,24.9,7.4,32,0,69
2023-02-12T02:00,23.8,16.1,356,23.8,8.6,31,0,69
2023-02-12T03:00,26.8,18.2,431,26.6,12.1,27,0,70
2023-02-12T04:00,27.4,18.6,504,28.9,15.3,24,0,71
2023-02-12T05:00,29.3,19.8,470,26.3,13.8,24,0,72
2023-02-12T06:00,24.2,16.3,403,22.2,10.6,25,0,73
2023-02-12T07:00,27.6,18.9,504,27,14,23,0.15,73
2023-02-12T08:00,27.1,18.7,592,28.2,15.9,21,0.55,74
2023-02-12T09:00,29.2,20.3,720,30.2,18.9,19,1.55,75
2023-02-12T10:00,33.5,23.3,936,37,27.1,18,3.5,76
2023-02-12T11:00,38,26.3,1175,49.3,40.5,23,4.8,77
2023-02-12T12:00,42,28.8,1455,65.3,57.8,31,5.2,77
2023-02-12T13:00,43.8,29.7,1682,79.5,72.7,37,6.2,78
2023-02-12T14:00,40.5,27.4,1637,78.6,71.4,33,4.85,79
2023-02-12T15:00,32.8,22,1473,71.8,63.6,24,3.05,78
2023-02-12T16:00,26.9,17.9,1225,61,50.8,14,1.35,77
2023-02-12T17:00,22.9,15.3,1049,53.5,40.8,10,0.35,75
2023-02-12T18:00,21.9,14.7,859,45.2,29.5,8,0,74
2023-02-12T19:00,20.9,13.9,614,34.1,17,7,0,73
2023-02-12T20:00,23.1,15.4,603,32.9,15,7,0,71
2023-02-12T21:00,24.7,16.4,589,31.1,12.1,7,0,69
2023-02-12T22:00,25.1,16.6,583,28.8,9.4,8,0,68
2023-02-12T23:00,24.6,16.2,585,27.3,9.1,9,0,66
2023-02-13T00:00,23.7,15.5,595,25.8,9.7,9,0,66
2023-02-13T01:00,25,16.5,663,24.6,12.1,10,0,65
2023-02-13T02:00,27.6,18.3,816,24.9,16.3,10,0,65
2023-02-13T03:00,34.7,23.2,1020,25.8,22,11,0,66
2023-02-13T04:00,40.3,27.1,1170,26.7,26.1,11,0,66
2023-02-13T05:00,44.5,30,1083,26.6,23.6,10,0,67
2023-02-13T06:00,47.1,31.9,894,26.3,18.2,9,0,68
2023-02-13T07:00,22.4,14.7,444,17.3,9.2,19,0.5,69
2023-02-13T08:00,20.6,13.3,450,17.5,9.8,26,2,69
2023-02-13T09:00,22.9,14.8,459,17.9,10.7,36,4.3,68
2023-02-13T10:00,24.7,15.9,500,20,14,51,8.1,68
2023-02-13T11:00,26.1,16.5,570,23.7,19.4,65,11.25,67
2023-02-13T12:00,28.9,18.3,662,28.8,26.4,80,12.95,66
2023-02-13T13:00,31.9,20.3,773,35.4,34.3,90,11.65,65
2023-02-13T14:00,33.4,21.4,836,40.2,38.3,85,8.15,65
2023-02-13T15:00,29.9,19.3,889,44.9,41.3,72,4.55,64
2023-02-13T16:00,29.3,19,922,48.9,41.6,53,2.15,64
2023-02-13T17:00,25.4,16.5,897,49.1,37.1,39,0.45,64
2023-02-13T18:00,23.9,15.8,844,47.7,29.7,23,0,64
2023-02-13T19:00,20.7,13.6,675,34.6,16.7,7,0,64
2023-02-13T20:00,22.6,15,677,32.9,14.9,7,0,64
2023-02-13T21:00,23.9,15.8,680,30.6,12.3,7,0,64
2023-02-13T22:00,25.9,17.2,680,28.1,9.4,8,0,64
2023-02-13T23:00,27.1,17.9,671,27.5,8.2,9,0,64
2023-02-14T00:00,26,17,659,27.6,7.5,9,0,64
2023-02-14T01:00,22.1,14.4,658,27.4,7.7,10,0,64
2023-02-14T02:00,20.8,13.7,688,26.6,9.2,10,0,64
2023-02-14T03:00,20.9,14,734,25.5,11.5,11,0,64
2023-02-14T04:00,21.2,14.3,766,24,13.9,12,0,63
2023-02-14T05:00,19.2,12.9,745,23,14.4,13,0,62
2023-02-14T06:00,21.1,14.2,701,22,14.4,14,0,60
2023-02-14T07:00,26.9,18.1,700,26.2,12.3,20,0.55,59
2023-02-14T08:00,21.8,14.4,612,23.1,11,27,2.3,59
2023-02-14T09:00,21,13.7,490,18.8,9.2,36,5.25,59
2023-02-14T10:00,22.4,14.5,432,18.1,11.3,50,6.9,59
2023-02-14T11:00,27.5,17.8,540,25.5,18.9,64,10.4,59
2023-02-14T12:00,35,22.4,732,37.2,30.1,79,11.3,59
2023-02-14T13:00,42.7,27.4,1025,50.8,45.4,87,8.65,59
2023-02-14T14:00,41.6,26.7,1275,56.8,57.4,72,2.95,60
2023-02-14T15:00,37.7,24.7,1553,61,70,47,1.3,60
2023-02-14T16:00,31.8,21.1,1819,63.5,79.6,18,0.65,61
2023-02-14T17:00,31.9,21.4,1895,62.6,77.8,9,0.2,61
2023-02-14T18:00,33.8,22.9,1896,59.6,70.6,5,0,62
2023-02-14T19:00,28.9,19.6,936,38.1,27.1,4,0,62
2023-02-14T20:00,26.4,17.8,863,35.2,22.6,5,0,63
2023-02-14T21:00,23.3,15.7,759,31,16.3,6,0,63
2023-02-14T22:00,21.1,14.3,633,26.2,9.5,8,0,63
2023-02-14T23:00,17.8,12,573,24.3,7.6,9,0,63
2023-02-15T00:00,13.9,9.3,526,23.1,7.1,10,0,62
2023-02-15T01:00,12,8.1,471,21.7,7.1,12,0,61
2023-02-15T02:00,11.9,8,423,20.2,6.9,14,0,61
2023-02-15T03:00,12.5,8.4,376,18.6,6.9,15,0,60
2023-02-15T04:00,11.5,7.7,347,17.2,7.6,17,0,60
2023-02-15T05:00,11.1,7.4,368,16.8,8.7,17,0,59
2023-02-15T06:00,13,8.8,414,16.8,10.3,16,0,59
2023-02-15T07:00,17.3,11.8,427,16.1,10.3,18,0.4,58
2023-02-15T08:00,11.9,7.8,409,15.4,9.8,26,2.1,58
2023-02-15T09:00,15.7,10.3,385,14.6,9.3,37,4.8,57
2023-02-15T10:00,19.2,12.4,395,15.8,11,50,7.7,57
2023-02-15T11:00,22.1,14.1,454,20.2,15.8,56,9.15,57
2023-02-15T12:00,23.6,15,544,26.6,22.5,59,8.25,56
2023-02-15T13:00,25,15.8,695,34.2,31.4,58,7,56
2023-02-15T14:00,28.8,18.5,851,38.2,37.3,50,3.15,55
2023-02-15T15:00,26.7,17.2,1034,41.6,43,38,1.25,54
2023-02-15T16:00,22.8,14.8,1207,44,48.4,23,0.3,53
2023-02-15T17:00,20.2,13.4,1225,43.6,50.2,17,0.15,53
2023-02-15T18:00,24.2,16.4,1185,41.7,50.5,12,0,52
2023-02-15T19:00,27.4,18.4,848,40.7,28.8,9,0,51
2023-02-15T20:00,23.7,16.1,805,37.6,24.4,8,0,51
2023-02-15T21:00,21.5,14.8,744,33.1,18.2,6,0,51
2023-02-15T22:00,22.4,15.4,677,28.1,11.8,4,0,51
2023-02-15T23:00,24.8,16.9,661,26.3,10.6,5,0,51
2023-02-16T00:00,23.4,15.8,659,25.5,11.2,6,0,52
2023-02-16T01:00,21.9,14.7,643,24.5,11.9,8,0,52
2023-02-16T02:00,20,13.4,592,23.4,11.2,9,0,53
2023-02-16T03:00,20.7,14.1,525,22.4,10.2,11,0,53
2023-02-16T04:00,14.8,10,481,21.6,9.7,13,0,54
2023-02-16T05:00,18.5,12.7,531,21.9,10.8,14,0,54
2023-02-16T06:00,21.8,15,621,22.6,12.7,16,0,54
2023-02-16T07:00,20.1,13.6,356,15.3,8.3,21,0.25,55
2023-02-16T08:00,16.9,11.3,360,15.2,8.6,26,1.4,55
2023-02-16T09:00,19.9,13.4,368,15.3,9.2,33,3.5,56
2023-02-16T10:00,23.5,15.7,447,19.4,13.8,40,5.9,56
2023-02-16T11:00,24.6,16.2,575,27.3,22.1,40,8.35,56
2023-02-16T12:00,27.1,17.6,750,38.3,33.4,37,6.2,56
2023-02-16T13:00,31,20,1064,55.2,49.5,34,4.25,56
2023-02-16T14:00,39.2,25.6,1454,72.3,64.7,34,3.35,57
2023-02-16T15:00,45.6,29.9,1921,91.6,81.3,36,2.2,57
2023-02-16T16:00,47,31,2257,105.7,90.9,34,1.35,59
2023-02-16T17:00,49.2,32.5,2060,99.1,79.2,27,0.45,60
2023-02-16T18:00,40.6,27.1,1625,83.1,57.1,17,0,62
2023-02-16T19:00,35.2,23.6,1135,42.1,38.8,11,0,63
2023-02-16T20:00,25.7,17.3,953,37.5,31.5,10,0,63
2023-02-16T21:00,21.7,14.6,696,30.9,21.2,9,0,63
2023-02-16T22:00,20.3,13.6,431,23.8,10.5,8,0,63
2023-02-16T23:00,19,12.8,380,21.7,8.3,8,0,63
2023-02-17T00:00,17.7,11.9,400,21.1,8.8,9,0,63
2023-02-17T01:00,15.5,10.5,429,20.5,9.9,10,0,62
2023-02-17T02:00,15.3,10.4,415,19.4,9.7,11,0,62
2023-02-17T03:00,14.1,9.5,394,18.3,9.5,12,0,62
2023-02-17T04:00,12.8,8.6,377,17,9.6,13,0,61
2023-02-17T05:00,10.2,6.9,381,16.3,10.2,13,0,61
2023-02-17T06:00,10.8,7.4,393,15.7,11.1,13,0,61
2023-02-17T07:00,17.2,11.6,320,13.4,9.2,19,0.2,60
2023-02-17T08:00,19.3,13,347,14.3,10.9,21,1.15,60
2023-02-17T09:00,22.6,15.3,388,15.8,13.3,23,2.6,60
2023-02-17T10:00,26.8,18,481,20.5,18.5,33,5.7,60
2023-02-17T11:00,36,23.9,604,27.8,25,52,8.15,60
2023-02-17T12:00,43.5,28.6,758,37.3,33,76,8.5,61
2023-02-17T13:00,44.4,28.8,937,48.7,41.6,96,7.1,62
2023-02-17T14:00,45.1,28.9,1014,54.8,44.3,90,4.75,63
2023-02-17T15:00,46.9,29.9,1065,59.9,45.1,74,3.1,63
2023-02-17T16:00,43.2,27.6,1153,64.3,46.7,54,1.1,63
2023-02-17T17:00,45.3,29.2,1255,65.3,50,46,0.2,63
2023-02-17T18:00,49.7,32.6,1373,64.6,54.1,40,0,62
2023-02-17T19:00,83.4,55.1,3561,105.3,22.6,35,0,63
2023-02-17T20:00,86.6,57.7,4154,100,23.5,31,0,66
2023-02-17T21:00,88.5,59.4,4987,92.5,24.8,26,0,69
2023-02-17T22:00,92.7,63.1,5665,83.1,25.7,19,0,73
2023-02-17T23:00,92.9,63.6,5432,76.3,24.8,14,0,78
2023-02-18T00:00,79.4,54.2,4825,69.7,23.1,10,0,82
2023-02-18T01:00,75.2,51.6,4088,68.9,21.7,6,0,86
2023-02-18T02:00,69.6,48,3787,78.9,22.1,6,0,90
2023-02-18T03:00,66.8,46.2,3568,95.1,23.1,7,0,93
2023-02-18T04:00,71.9,49.7,3485,116.5,24.9,10,0,96
2023-02-18T05:00,75,51.8,3789,133.3,26.6,11,0,100
2023-02-18T06:00,79.2,54.8,4284,150.4,28.7,13,0,104
2023-02-18T07:00,98,67.8,5234,202.1,35.5,20,0.5,109
2023-02-18T08:00,65.4,44.7,4184,164.2,32.3,36,1.8,115
2023-02-18T09:00,51.1,34.7,2692,110.2,27.8,58,4.2,119
2023-02-18T10:00,49.1,33.1,1091,51.8,22.1,82,6.5,121
2023-02-18T11:00,44,29,630,33.4,18.8,89,6.55,122
2023-02-18T12:00,45.8,29.6,515,27,15.8,91,7.6,123
2023-02-18T13:00,48.4,30.9,495,25.1,13.1,93,6.65,123
2023-02-18T14:00,50.2,31.7,385,24.9,12.3,98,7.1,123
2023-02-18T15:00,51.5,32.2,317,28.2,12.5,104,4.4,123
2023-02-18T16:00,52.3,32.6,568,38.6,13.5,101,1.9,124
2023-02-18T17:00,52,32.5,1192,53.7,14.8,83,0.45,124
2023-02-18T18:00,57.4,36.4,2079,73.4,16.6,56,0,124
2023-02-18T19:00,59.6,38.4,3125,101.7,24.8,27,0,125
2023-02-18T20:00,73.3,48.3,3447,100.9,24,26,0,123
2023-02-18T21:00,68.7,45.6,3902,99.7,23,23,0,122
2023-02-18T22:00,66.6,44.4,4325,98,23.1,21,0,121
2023-02-18T23:00,66.1,44.2,4352,97.7,26.1,20,0,119
2023-02-19T00:00,68,45.8,4230,97.7,30.5,19,0,117
2023-02-19T01:00,69.4,46.8,3936,94.4,33.8,18,0,116
2023-02-19T02:00,68.9,46.4,3613,87.1,31.9,19,0,115
2023-02-19T03:00,66.8,44.9,3201,77,27.7,20,0,115
2023-02-19T04:00,63.8,43,2679,65.2,22.1,22,0,115
2023-02-19T05:00,60.1,40.6,2368,59.4,18.7,21,0,114
2023-02-19T06:00,50.5,34.1,2086,55,15.4,20,0,113
2023-02-19T07:00,44.7,30.3,2030,67.4,23.7,25,0.35,111
2023-02-19T08:00,46.1,31.3,1750,62.5,21.9,31,1.65,107
2023-02-19T09:00,45.4,30.7,1351,55.6,19.3,40,3.9,106
2023-02-19T10:00,40.7,27.5,900,46,16.2,56,6.45,105
2023-02-19T11:00,43.7,29.6,725,38.9,14.5,73,8.45,105
2023-02-19T12:00,43.8,29.6,624,31.6,13,94,8.05,105
2023-02-19T13:00,43.9,29.8,541,25,11.8,115,7.85,105
2023-02-19T14:00,41.8,28.3,458,23.2,11.6,125,7,105
2023-02-19T15:00,40.6,27.5,393,23.6,12,131,4.8,104
2023-02-19T16:00,41,27.7,509,29.3,12.7,125,2,104
2023-02-19T17:00,35.7,24.2,839,41.2,13.2,100,0.4,103
2023-02-19T18:00,38.5,26.3,1320,57.5,13.7,62,0,102
2023-02-19T19:00,46,31.3,2133,68.4,12.9,20,0,101
2023-02-19T20:00,49.1,33.5,2754,69.3,16.3,16,0,101
2023-02-19T21:00,52.9,36.2,3634,70.6,21.1,9,0,99
2023-02-19T22:00,55.9,38.5,4483,69.3,25.6,3,0,98
2023-02-19T23:00,57.9,40,4587,62.7,26,2,0,98
2023-02-20T00:00,56.1,39,4422,53.3,24.8,2,0,98
2023-02-20T01:00,53.8,37.4,4006,46.7,22.4,3,0,97
2023-02-20T02:00,50.6,35.2,3541,52.4,20.2,4,0,96
2023-02-20T03:00,46.3,32,2941,63.3,17.4,6,0,95
2023-02-20T04:00,44.7,30.9,2284,73.5,14.4,8,0,94
2023-02-20T05:00,36,24.8,2075,72.6,13.3,9,0,93
2023-02-20T06:00,31,21.4,1997,67.8,12.9,10,0,91
2023-02-20T07:00,13.8,9.4,1396,42.8,14.5,13,0.55,90
2023-02-20T08:00,17.2,11.8,1262,40.9,14.8,17,2.3,88
2023-02-20T09:00,15.4,10.7,1071,38.1,15.2,24,5.3,87
2023-02-20T10:00,18.5,12.8,823,33.3,15,36,8.85,85
2023-02-20T11:00,21.9,15.1,660,27.6,13.5,51,11.9,84
2023-02-20T12:00,23.5,16.1,504,20.7,11.3,68,12.4,82
2023-02-20T13:00,23.9,16.2,374,16.2,9.2,83,9.6,81
